URL,Version,Status,OIDs,Name,Title,Description,Used
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/be-cs-problem-category,1.0.0,active,,BeCSProblemCategory,Problem Category,"Problem Category","ValueSet/be-vs-problem-category"
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/be-cs-problem-origin-type,1.0.0,active,,BeCSProblemOriginType,Problem Origin Type,"Problem Origin Type","ValueSet/be-vs-problem-origin-type"
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/be-cs-requester-norm,1.0.0,active,,BeCSRequesterNorm,Prescriber Standard,"RT50Z26 in https://www.inami.fgov.be/SiteCollectionDocuments/instructions_facturation_electronique.pdf","ValueSet/be-vs-requester-norm"
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/be-cs-score,1.0.0,active,,BeCSScore,Score Code System,"Codes as defined initially by the NIHDI. Dutch translations were not yet defined but are planned   for a next release.","ValueSet/be-vs-score"
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/be-cs-score-category,1.0.0,active,,BeCSScoreCategory,Score Category,"Score Category","ValueSet/be-vs-scorecategory"
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/be-cs-speech-therapy-pathology-situation-code,1.0.0,active,,BeCSSpeechTherapyPathologySituationCode,Speech Therapy Pathology Situation code,"Texte de la nomenclature (Article 36, par. 2)","ValueSet/be-vs-speech-therapy-pathology-situation-code"
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/be-cs-treatment-reason,1.0.0,active,,BeCSTreatmentReason,Treatment Reason,"RT20Z17 in https://www.inami.fgov.be/SiteCollectionDocuments/instructions_facturation_electronique.pdf","ValueSet/be-vs-treatment-reason"
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/be-cs-vaccination-administration-route,1.0.0,draft,,BeCSVaccineAdministrationRoute,BeCSVaccineAdministrationRoute,"Vaccine Administration Route","ValueSet/be-vs-vaccination-administration-route"
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/be-cs-vaccination-confirmation-status,1.0.0,draft,,BeCSVaccinationConfirmationStatus,BeCSVaccinationConfirmationStatus,"Vaccination status Code System.","ValueSet/be-vs-vaccination-confirmation-status"
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/be-cs-vaccination-status-reason,1.0.0,draft,,BeCSVaccinationStatusReason,BeCSStatusReason,"Vaccination reason status Code System.","ValueSet/be-vs-vaccination-status-reason"
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/be-cs-vaccine-code,1.0.0,active,,BeCSVaccineCode,BeCSVaccineCode,"Vaccine Code Code System - set of Belgian codes for types of vaccines that are administered","ValueSet/be-vs-vaccine-code"
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/be-cs-vaccine-target-disease,1.0.0,draft,,BeCSVaccineTargetDisease,BeCSVaccineTargetDisease,"Vaccine Target Disease Code System - set of Belgian codes for diseases targeted by the vaccines","ValueSet/be-vs-vaccine-target-disease"
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/cd-civilstate,1.0.0,active,,CivilState,BeCdCivilState,"Civil state in Belgium.","ValueSet/be-civilstate"
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/cd-hcparty,1.0.0,active,,HCParty,BeCdHcParty,"healthcare party in Belgium.","ValueSet/be-vs-cd-hcparty"
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/decision-values,1.0.0,active,,MyCareNetDecisionValues,CodeSystem decision values,"Decision values in the agreement flows of MyCareNet. These values were delivered by the  NIC(Nationaal Intermutualistisch College)/CIN(Collège Intermutualiste National.) The codes are not defined here, a full list can be found on mycarenet.be.","ValueSet/be-vs-decision-values"
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/message-events,1.0.0,active,,MyCareNetMessageEvents,CodeSystem message events,"Message events for MyCareNet flows.Not all codes are defined here, a full list can be found on mycarenet.be","ValueSet/eagreementmessage"
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/nihdi-physiotherapy-pathologysituationcode,1.0.0,active,,NIHDIPhysiotherapyPathologySituationCode,CodeSystem NIHDIPhysiotherapyPathology,"Legal pathology situation codes as defined by NIHDI to be used in the pathology registration flows of MyCareNet. These values are managed by NIHDI. The codes are not defined here. Consult the cookbooks on mycarenet.be for concrete usage instructions.","ValueSet/eagreementproductorservice"
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/refusal-values,1.0.0,active,,MyCareNetRefusalValues,CodeSystem refusal values,"Refusal values in the agreement flows of MyCareNet. These values were delivered by the  NIC(Nationaal Intermutualistisch College)/CIN(Collège Intermutualiste National.)","ValueSet/eagreementadjudicationreason"
https://www.ehealth.fgov.be/standards/fhir/terminology/CodeSystem/waitingforinformation-values,1.0.0,active,,MyCareNetWaitingForInformationValues,CodeSystem waiting for information values,"Waiting for information values in the agreement flows of MyCareNet. These values were delivered by the  NIC(Nationaal Intermutualistisch College)/CIN(Collège Intermutualiste National.)","ValueSet/eagreementadjudicationreason"
