URL,Version,Status,OIDs,Name,Title,Description,Used
https://www.ehealth.fgov.be/standards/fhir/drp/CodeSystem/be-treatment-status-reason,1.0.0,active,,BeTreatmentStatusReason,BeTreatmentStatusReason,"DEMONSTRATIVE EXAMPLE - Status reason for the treatment. Initially defined as supporting CodeSystem for the referral prescription.","ValueSet/be-vs-treatment-status-reason"
https://www.ehealth.fgov.be/standards/fhir/infsec/CodeSystem/be-cs-pseudonymization-type,1.2.0,active,,BeCSPseudonymizationType,Types of pseudonymization,"The technique used for pseudonymization","ValueSet/be-vs-pseudonymization-type"
https://www.ehealth.fgov.be/standards/fhir/lab/CodeSystem/be-cs-coded-annotation-types,1.0.0,active,,BeCSCodedAnnotationTypes,Coded Annotation Type Codes,"Code System for specific types of coded annotations","ValueSet/be-vs-coded-annotation-types"
https://www.ehealth.fgov.be/standards/fhir/medication/CodeSystem/BeMedicationLineAdherenceStatus,1.1.0,active,,BeMedicationLineAdherenceStatus,Medication Line Adherence Status,"Medication Line Adherence Status - ValueSet.","ValueSet/BeMedicationLineAdherenceStatusVS"
https://www.ehealth.fgov.be/standards/fhir/medication/CodeSystem/BeMedicationLineAdherenceStatusReason,1.1.0,active,,BeMedicationLineAdherenceStatusReason,Adherence Status Reason,"Reasons for non-adherence to a treatment or intervention.","ValueSet/BeMedicationLineAdherenceStatusReasonVS"
https://www.ehealth.fgov.be/standards/fhir/medication/CodeSystem/BeMedicationLineOriginType,1.1.0,active,,BeMedicationLineOriginType,Medication origin Type,"Medication origin type","ValueSet/BeMedicationLineOriginTypeVS"
https://www.ehealth.fgov.be/standards/fhir/medication/CodeSystem/BeMedicationLineRegistrationStatus,1.1.0,active,,BeMedicationLineRegistrationStatus,Medication Line Registration Status,"This code system defines the registration statuses for medication lines.","ValueSet/BeMedicationLineRegistrationStatusVS"
https://www.ehealth.fgov.be/standards/fhir/medication/CodeSystem/BeMedicationRequestReimbursementType,1.1.0,active,,BeMedicationRequestReimbursementType,Medication request reimbursement type,"Medication request reimbursement type - instructions for reimbursement of the medication request","ValueSet/BeMedicationRequestReimbursementTypeVS"
https://www.ehealth.fgov.be/standards/fhir/medication/CodeSystem/BeMedicationType,1.1.0,active,,BeMedicationType,Medication preparation Type,"Medication preparation type","ValueSet/BeMedicationTypeVS"
https://www.ehealth.fgov.be/standards/fhir/mycarenet/CodeSystem/agreement-errors,2.1.2,active,,MyCareNetAgreementErrors,CodeSystem agreement errors,"Errors in the agreement flows of MyCareNet. These values were delivered by the  NIC(Nationaal Intermutualistisch College)/CIN(Collège Intermutualiste National.) Not all codes are defined here, a full list can be found on mycarenet.be.","ValueSet/be-vs-eagreementerrors"
https://www.ehealth.fgov.be/standards/fhir/mycarenet/CodeSystem/annex-types,2.1.2,active,,MyCareNetAnnexTypes,CodeSystem annex types,"Annex types for MyCareNet flows. Not all codes are defined here, a full list can be found on mycarenet.be","ValueSet/eagreementproductorservice"
https://www.ehealth.fgov.be/standards/fhir/mycarenet/CodeSystem/be-cs-holder-code-1,2.1.2,active,,BeCSHolderCode1,Insurability code CT1,"see http://www.securimed.eu/fr/tiers-payant/codes-dassurabilite","ValueSet/be-vs-holder-code-1"
https://www.ehealth.fgov.be/standards/fhir/mycarenet/CodeSystem/be-cs-holder-code-2,2.1.2,active,,BeCSHolderCode2,Insurability code CT2,"see http://www.securimed.eu/fr/tiers-payant/codes-dassurabilite","ValueSet/be-vs-holder-code-2"
https://www.ehealth.fgov.be/standards/fhir/mycarenet/CodeSystem/be-cs-partial-agreement-values,2.1.2,active,,BeCSPartialAgreementValues,BeCSPartialAgreementValues,"Partial agreement values","ValueSet/eagreementadjudicationreason"
https://www.ehealth.fgov.be/standards/fhir/mycarenet/CodeSystem/decision-values,2.1.2,active,,MyCareNetDecisionValues,CodeSystem decision values,"Decision values in the agreement flows of MyCareNet. These values were delivered by the  NIC(Nationaal Intermutualistisch College)/CIN(Collège Intermutualiste National.) The codes are not defined here, a full list can be found on mycarenet.be.","ValueSet/be-vs-decision-values"
https://www.ehealth.fgov.be/standards/fhir/mycarenet/CodeSystem/message-events,2.1.2,active,,MyCareNetMessageEvents,CodeSystem message events,"Message events for MyCareNet flows.Not all codes are defined here, a full list can be found on mycarenet.be","ValueSet/eagreementmessage"
https://www.ehealth.fgov.be/standards/fhir/mycarenet/CodeSystem/nihdi-physiotherapy-pathologysituationcode,2.1.2,active,,NIHDIPhysiotherapyPathologySituationCode,CodeSystem NIHDIPhysiotherapyPathology,"Legal pathology situation codes as defined by NIHDI to be used in the pathology registration flows of MyCareNet. These values are managed by NIHDI. The codes are not defined here. Consult the cookbooks on mycarenet.be for concrete usage instructions.","ValueSet/eagreementproductorservice"
https://www.ehealth.fgov.be/standards/fhir/mycarenet/CodeSystem/refusal-values,2.1.2,active,,MyCareNetRefusalValues,CodeSystem refusal values,"Refusal values in the agreement flows of MyCareNet. These values were delivered by the  NIC(Nationaal Intermutualistisch College)/CIN(Collège Intermutualiste National.)","ValueSet/eagreementadjudicationreason"
https://www.ehealth.fgov.be/standards/fhir/mycarenet/CodeSystem/waitingforinformation-values,2.1.2,active,,MyCareNetWaitingForInformationValues,CodeSystem waiting for information values,"Waiting for information values in the agreement flows of MyCareNet. These values were delivered by the  NIC(Nationaal Intermutualistisch College)/CIN(Collège Intermutualiste National.)","ValueSet/eagreementadjudicationreason"
https://www.ehealth.fgov.be/standards/fhir/patientwill/CodeSystem/be-cs-patientwill-category,1.0.0,active,,BeCSPatientWillCategory,Patient Will Category CodeSystem,"Patient Will Category CodeSystem","ValueSet/be-vs-patientwill-category"
https://www.ehealth.fgov.be/standards/fhir/patientwill/CodeSystem/be-cs-patientwill-code,1.0.0,active,,BeCSPatientWillCode,Patient Will Directive CodeSystem,"Patient Will Directive CodeSystem. Codes as defined by the NIHDI.","ValueSet/be-vs-patientwill-code"
https://www.ehealth.fgov.be/standards/fhir/pss/CodeSystem/PSSRatingTypes,1.0.0,active,"2.16.840.1.113883.2.51.22.2.16.3",PSSRatingTypes,CodeSystem: Types of rating provided by the PSS system,"CodeSystem: Types of rating provided by the PSS system","ValueSet/PSSRatingTypesVS"
https://www.ehealth.fgov.be/standards/fhir/public-health/CodeSystem/be-cs-populationscreening-next-invitation-type,1.0.3,active,,BeCSPopulationScreeningNextInvitationType,Population Screening Next Invitation Type,"Code System containing the codes for the type of the next invitation (or exclusion of next invitation)","ValueSet/be-vs-populationscreening-next-invitation-type"
https://www.ehealth.fgov.be/standards/fhir/vaccination/CodeSystem/be-cs-vaccination-administration-route,1.1.2,draft,,BeCSVaccineAdministrationRoute,BeCSVaccineAdministrationRoute,"Vaccine Administration Route","ValueSet/be-vs-vaccination-administration-route"
https://www.ehealth.fgov.be/standards/fhir/vaccination/CodeSystem/be-cs-vaccination-confirmation-status,1.1.2,draft,,BeCSVaccinationConfirmationStatus,BeCSVaccinationConfirmationStatus,"Vaccination status Code System.","ValueSet/be-vs-vaccination-confirmation-status"
https://www.ehealth.fgov.be/standards/fhir/vaccination/CodeSystem/be-cs-vaccination-status-reason,1.1.2,draft,,BeCSStatusReason,BeCSStatusReason,"Vaccination reason status Code System.","ValueSet/be-vs-vaccination-status-reason"
https://www.ehealth.fgov.be/standards/fhir/vaccination/CodeSystem/be-cs-vaccine-code,1.1.2,active,,BeCSVaccineCode,BeCSVaccineCode,"Vaccine Code Code System - set of Belgian codes for types of vaccines that are administered","ValueSet/be-vs-vaccine-code"
https://www.ehealth.fgov.be/standards/fhir/vaccination/CodeSystem/be-cs-vaccine-target-disease,1.1.2,draft,,BeCSVaccineTargetDisease,BeCSVaccineTargetDisease,"Vaccine Target Disease Code System - set of Belgian codes for diseases targeted by the vaccines","ValueSet/be-vs-vaccine-target-disease"
